Tattoo	Disease with this Risk Factor	Hepatitis B	.
Tattoo Kiss (Instrumental) (Musical Recording)	Recorded by	r.o.r/s	.
Tattoo Kiss (Instrumental) (Musical Recording)	Release	Tattoo Kiss (Consumer product)	.
Tattoo Kiss (Instrumental) (Musical Recording)	is-a	Musical Recording	.
Tattoo Kiss (Instrumental) (Musical Recording)	is-a	Topic	.
Tattoo Kiss (Instrumental) (m/0l0_kwc)	Recording	Tattoo Kiss (Instrumental) (Musical Recording)	.
Tattoo Kiss (Instrumental) (m/0l0_kwc)	Release	Tattoo Kiss (Consumer product)	.
Tattoo Kiss (Instrumental) (m/0l0_kwc)	Track #	"4"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Kiss (Instrumental) (m/0l0_kwc)	is-a	Release track	.
Tattoo Kiss (Instrumental) (m/0l0_kwc)	is-a	Topic	.
Tattoo Kiss (Musical Album)	Artist	r.o.r/s	.
Tattoo Kiss (Musical Album)	Initial release date	"2003-10-22"^^<http://www.w3.org/2001/XMLSchema#date>	.
Tattoo Kiss (Musical Album)	Primary release	Tattoo Kiss (Consumer product)	.
Tattoo Kiss (Musical Album)	Release type	Single	.
Tattoo Kiss (Musical Album)	is-a	Musical Album	.
Tattoo Kiss (Musical Album)	is-a	Topic	.
Tattoo Kiss (Musical Recording)	Canonical version	Tattoo Kiss (Canonical Version)	.
Tattoo Kiss (Musical Recording)	Length	"287.0"^^<http://www.w3.org/2001/XMLSchema#float>	.
Tattoo Kiss (Musical Recording)	Recorded by	r.o.r/s	.
Tattoo Kiss (Musical Recording)	Release	Tattoo Kiss (Consumer product)	.
Tattoo Kiss (Musical Recording)	is-a	Musical Recording	.
Tattoo Kiss (Musical Recording)	is-a	Topic	.
Tattoo Kiss (m/0l0_kv8)	Recording	Tattoo Kiss (Musical Recording)	.
Tattoo Kiss (m/0l0_kv8)	Release	Tattoo Kiss (Consumer product)	.
Tattoo Kiss (m/0l0_kv8)	Track #	"1"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Kiss (m/0l0_kv8)	is-a	Release track	.
Tattoo Kiss (m/0l0_kv8)	is-a	Topic	.
Tattoo Kiss (m/0lhg38h)	Recording	Tattoo Kiss (Canonical Version)	.
Tattoo Kiss (m/0lhg38h)	Release	dazzle	.
Tattoo Kiss (m/0lhg38h)	Track #	"10"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Kiss (m/0lhg38h)	is-a	Release track	.
Tattoo Kiss (m/0lhg38h)	is-a	Topic	.
Tattoo Kiss / r.o.r/s (Musical Recording)	Length	"287.266"^^<http://www.w3.org/2001/XMLSchema#float>	.
Tattoo Kiss / r.o.r/s (Musical Recording)	Recorded by	Chihiro Yonekura	.
Tattoo Kiss / r.o.r/s (Musical Recording)	Release	BEST OF CHIHIROX (Consumer product)	.
Tattoo Kiss / r.o.r/s (Musical Recording)	is-a	Canonical Version	.
Tattoo Kiss / r.o.r/s (Musical Recording)	is-a	Musical Recording	.
Tattoo Kiss / r.o.r/s (Musical Recording)	is-a	Topic	.
Tattoo Kiss / r.o.r/s (m/0kss929)	Recording	Tattoo Kiss / r.o.r/s (Musical Recording)	.
Tattoo Kiss / r.o.r/s (m/0kss929)	Release	BEST OF CHIHIROX (Consumer product)	.
Tattoo Kiss / r.o.r/s (m/0kss929)	Track #	"15"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Kiss / r.o.r/s (m/0kss929)	is-a	Release track	.
Tattoo Kiss / r.o.r/s (m/0kss929)	is-a	Topic	.
Tattoo Kiss / r.o.r/s (m/0ljrkd6)	Recording	Tattoo Kiss / r.o.r/s (Musical Recording)	.
Tattoo Kiss / r.o.r/s (m/0ljrkd6)	Release	BEST OF CHIHIROX (Consumer product)	.
Tattoo Kiss / r.o.r/s (m/0ljrkd6)	Track #	"31"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Kiss / r.o.r/s (m/0ljrkd6)	is-a	Release track	.
Tattoo Kiss / r.o.r/s (m/0ljrkd6)	is-a	Topic	.
Tattoo Kiss ~The Power Of My Kiss~ (Musical Recording)	Length	"288.0"^^<http://www.w3.org/2001/XMLSchema#float>	.
Tattoo Kiss ~The Power Of My Kiss~ (Musical Recording)	Recorded by	r.o.r/s	.
Tattoo Kiss ~The Power Of My Kiss~ (Musical Recording)	Release	Tattoo Kiss (Consumer product)	.
Tattoo Kiss ~The Power Of My Kiss~ (Musical Recording)	is-a	Canonical Version	.
Tattoo Kiss ~The Power Of My Kiss~ (Musical Recording)	is-a	Musical Recording	.
Tattoo Kiss ~The Power Of My Kiss~ (Musical Recording)	is-a	Topic	.
Tattoo Kiss ~The Power Of My Kiss~ (m/0l0_kw2)	Recording	Tattoo Kiss ~The Power Of My Kiss~ (Musical Recording)	.
Tattoo Kiss ~The Power Of My Kiss~ (m/0l0_kw2)	Release	Tattoo Kiss (Consumer product)	.
Tattoo Kiss ~The Power Of My Kiss~ (m/0l0_kw2)	Track #	"3"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Kiss ~The Power Of My Kiss~ (m/0l0_kw2)	is-a	Release track	.
Tattoo Kiss ~The Power Of My Kiss~ (m/0l0_kw2)	is-a	Topic	.
Tattoo Lady	Canonical version	Tattoo'd Lady (Musical Recording) #11	.
Tattoo Lady	Length	"327.0"^^<http://www.w3.org/2001/XMLSchema#float>	.
Tattoo Lady	Recorded by	Rory Gallagher	.
Tattoo Lady	Recording of Composition	Tattoo'd Lady (Composition)	.
Tattoo Lady	Release	G-Men Bootleg Series, Volume 1 (Consumer product)	.
Tattoo Lady	is-a	Musical Recording	.
Tattoo Lady	is-a	Topic	.
Tattoo Lady (m/0mhw4ts)	Recording	Tattoo Lady	.
Tattoo Lady (m/0mhw4ts)	Release	G-Men Bootleg Series, Volume 1 (Consumer product)	.
Tattoo Lady (m/0mhw4ts)	Track #	"20"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Lady (m/0mhw4ts)	is-a	Release track	.
Tattoo Lady (m/0mhw4ts)	is-a	Topic	.
Tattoo Love Boy	Country of origin	United States of America	.
Tattoo Love Boy	Genre	Gay pornography	.
Tattoo Love Boy	Genre	Pornographic film	.
Tattoo Love Boy	Initial release date	"1991-03-01"^^<http://www.w3.org/2001/XMLSchema#date>	.
Tattoo Love Boy	Language	English Language	.
Tattoo Love Boy	Production company	In Hand Video	.
Tattoo Love Boy	is-a	Film	.
Tattoo Love Boy	is-a	Topic	.
Tattoo Lover (Musical Recording)	Recorded by	Southern Voodoo	.
Tattoo Lover (Musical Recording)	Release	Devil's Drive (Compact Disc Musical Release)	.
Tattoo Lover (Musical Recording)	is-a	Canonical Version	.
Tattoo Lover (Musical Recording)	is-a	Musical Recording	.
Tattoo Lover (Musical Recording)	is-a	Topic	.
Tattoo Lover (m/0mjdwn6)	Recording	Tattoo Lover (Musical Recording)	.
Tattoo Lover (m/0mjdwn6)	Release	Devil's Drive (Compact Disc Musical Release)	.
Tattoo Lover (m/0mjdwn6)	Track #	"4"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Lover (m/0mjdwn6)	is-a	Release track	.
Tattoo Lover (m/0mjdwn6)	is-a	Topic	.
Tattoo Lutz (Canonical Version)	Length	"189.0"^^<http://www.w3.org/2001/XMLSchema#float>	.
Tattoo Lutz (Canonical Version)	Recorded by	Blainbieter (Musical Artist)	.
Tattoo Lutz (Canonical Version)	Release	Blainbieter (Musical Release)	.
Tattoo Lutz (Canonical Version)	is-a	Canonical Version	.
Tattoo Lutz (Canonical Version)	is-a	Musical Recording	.
Tattoo Lutz (Canonical Version)	is-a	Topic	.
Tattoo Lutz (m/0lt6p8y)	Recording	Tattoo Lutz (Canonical Version)	.
Tattoo Lutz (m/0lt6p8y)	Release	Blainbieter (Musical Release)	.
Tattoo Lutz (m/0lt6p8y)	Track #	"3"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Lutz (m/0lt6p8y)	is-a	Release track	.
Tattoo Lutz (m/0lt6p8y)	is-a	Topic	.
Tattoo Makeup Artist	is-a	Film job	.
Tattoo Makeup Artist	is-a	Topic	.
Tattoo Man	Gender	Male	.
Tattoo Man	is-a	Fictional Character	.
Tattoo Man	is-a	Film character	.
Tattoo Man	is-a	Topic	.
Tattoo Mania (Book)	Author	Megan Stine	.
Tattoo Mania (Book)	is-a	Book	.
Tattoo Mania (Book)	is-a	Topic	.
Tattoo Mania (Book)	is-a	Written Work	.
Tattoo Mania (Video Game Version)	Game	Tattoo Mania (Video Game)	.
Tattoo Mania (Video Game Version)	Platform	iPhone	.
Tattoo Mania (Video Game Version)	is-a	Topic	.
Tattoo Mania (Video Game Version)	is-a	Video Game Version	.
Tattoo Mania (Video Game)	Initial release date	"2009-08-31"^^<http://www.w3.org/2001/XMLSchema#date>	.
Tattoo Mania (Video Game)	is-a	Topic	.
Tattoo Mania (Video Game)	is-a	Video Game	.
Tattoo Me (Musical Recording)	Length	"245.133"^^<http://www.w3.org/2001/XMLSchema#float>	.
Tattoo Me (Musical Recording)	Recorded by	Vampire Rodents	.
Tattoo Me (Musical Recording)	Release	Clockseed (Compact Disc Musical Release)	.
Tattoo Me (Musical Recording)	is-a	Canonical Version	.
Tattoo Me (Musical Recording)	is-a	Musical Recording	.
Tattoo Me (Musical Recording)	is-a	Topic	.
Tattoo Me (TV Episode)	Episode number	"8"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Me (TV Episode)	Original air date	"2008-09-14"^^<http://www.w3.org/2001/XMLSchema#date>	.
Tattoo Me (TV Episode)	Previous episode	Brooke's First Prom	.
Tattoo Me (TV Episode)	Season	Brooke Knows Best - Season 1	.
Tattoo Me (TV Episode)	Season number	"1"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Me (TV Episode)	Series	Brooke Knows Best	.
Tattoo Me (TV Episode)	TVRage Episode ID	"704297"	.
Tattoo Me (TV Episode)	is-a	TV Episode	.
Tattoo Me (TV Episode)	is-a	Topic	.
Tattoo Me (m/0n8q_k3)	Recording	Tattoo Me (Musical Recording)	.
Tattoo Me (m/0n8q_k3)	Release	Clockseed (Compact Disc Musical Release)	.
Tattoo Me (m/0n8q_k3)	Track #	"17"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Me (m/0n8q_k3)	is-a	Release track	.
Tattoo Me (m/0n8q_k3)	is-a	Topic	.
Tattoo Me Now (Musical Recording)	Length	"253.96"^^<http://www.w3.org/2001/XMLSchema#float>	.
Tattoo Me Now (Musical Recording)	Recorded by	The Bobs	.
Tattoo Me Now (Musical Recording)	Release	Plugged (Consumer product) #22	.
Tattoo Me Now (Musical Recording)	is-a	Canonical Version	.
Tattoo Me Now (Musical Recording)	is-a	Musical Recording	.
Tattoo Me Now (Musical Recording)	is-a	Topic	.
Tattoo Me Now (m/0l4x7hz)	Recording	Tattoo Me Now (Musical Recording)	.
Tattoo Me Now (m/0l4x7hz)	Release	Plugged (Consumer product) #22	.
Tattoo Me Now (m/0l4x7hz)	Track #	"2"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Me Now (m/0l4x7hz)	is-a	Release track	.
Tattoo Me Now (m/0l4x7hz)	is-a	Topic	.
Tattoo Mission (Canonical Version)	Length	"164.146"^^<http://www.w3.org/2001/XMLSchema#float>	.
Tattoo Mission (Canonical Version)	Recorded by	Boston Spaceships (Musical Group)	.
Tattoo Mission (Canonical Version)	is-a	Canonical Version	.
Tattoo Mission (Canonical Version)	is-a	Musical Recording	.
Tattoo Mission (Canonical Version)	is-a	Topic	.
Tattoo Mission (m/0nr2htf)	Recording	Tattoo Mission (Canonical Version)	.
Tattoo Mission (m/0nr2htf)	Release	The Planets Are Blasted (Consumer product)	.
Tattoo Mission (m/0nr2htf)	Track #	"3"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Mission (m/0nr2htf)	is-a	Release track	.
Tattoo Mission (m/0nr2htf)	is-a	Topic	.
Tattoo Money (Canonical Version)	Length	"2506.666"^^<http://www.w3.org/2001/XMLSchema#float>	.
Tattoo Money (Canonical Version)	Recorded by	Weston (Pop punk Artist)	.
Tattoo Money (Canonical Version)	Release	Splitsville (Musical Release)	.
Tattoo Money (Canonical Version)	is-a	Canonical Version	.
Tattoo Money (Canonical Version)	is-a	Musical Recording	.
Tattoo Money (Canonical Version)	is-a	Topic	.
Tattoo Money (m/0knw1yh)	Recording	Tattoo Money (Canonical Version)	.
Tattoo Money (m/0knw1yh)	Release	Splitsville (Musical Release)	.
Tattoo Money (m/0knw1yh)	Track #	"4"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Money (m/0knw1yh)	is-a	Release track	.
Tattoo Money (m/0knw1yh)	is-a	Topic	.
Tattoo Mum. ( Ab 11 J.)	Author	Jacqueline Wilson	.
Tattoo Mum. ( Ab 11 J.)	is-a	Book	.
Tattoo Mum. ( Ab 11 J.)	is-a	Topic	.
Tattoo Mum. ( Ab 11 J.)	is-a	Written Work	.
Tattoo My Heart (Musical Recording)	Length	"360.666"^^<http://www.w3.org/2001/XMLSchema#float>	.
Tattoo My Heart (Musical Recording)	Recorded by	Monday Michiru	.
Tattoo My Heart (Musical Recording)	Release	Delicious Poison (Compact Disc Musical Release)	.
Tattoo My Heart (Musical Recording)	is-a	Canonical Version	.
Tattoo My Heart (Musical Recording)	is-a	Musical Recording	.
Tattoo My Heart (Musical Recording)	is-a	Topic	.
Tattoo My Heart (m/0kthhfm)	Recording	Tattoo My Heart (Musical Recording)	.
Tattoo My Heart (m/0kthhfm)	Release	Delicious Poison (Compact Disc Musical Release)	.
Tattoo My Heart (m/0kthhfm)	Track #	"7"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo My Heart (m/0kthhfm)	is-a	Release track	.
Tattoo My Heart (m/0kthhfm)	is-a	Topic	.
Tattoo My Lips (Musical Recording)	Length	"193.96"^^<http://www.w3.org/2001/XMLSchema#float>	.
Tattoo My Lips (Musical Recording)	Recorded by	Tubby Justice	.
Tattoo My Lips (Musical Recording)	Release	Baby Paw Paw (Compact Disc Musical Release)	.
Tattoo My Lips (Musical Recording)	is-a	Canonical Version	.
Tattoo My Lips (Musical Recording)	is-a	Musical Recording	.
Tattoo My Lips (Musical Recording)	is-a	Topic	.
Tattoo My Lips (m/0m9cj23)	Recording	Tattoo My Lips (Musical Recording)	.
Tattoo My Lips (m/0m9cj23)	Release	Baby Paw Paw (Compact Disc Musical Release)	.
Tattoo My Lips (m/0m9cj23)	Track #	"2"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo My Lips (m/0m9cj23)	is-a	Release track	.
Tattoo My Lips (m/0m9cj23)	is-a	Topic	.
Tattoo My Name on Your Ass (Canonical Version)	Length	"234.666"^^<http://www.w3.org/2001/XMLSchema#float>	.
Tattoo My Name on Your Ass (Canonical Version)	Recorded by	Tulip Sweet and Her Trail of Tears	.
Tattoo My Name on Your Ass (Canonical Version)	Release	Touched (Consumer product) #6	.
Tattoo My Name on Your Ass (Canonical Version)	is-a	Canonical Version	.
Tattoo My Name on Your Ass (Canonical Version)	is-a	Musical Recording	.
Tattoo My Name on Your Ass (Canonical Version)	is-a	Topic	.
Tattoo My Name on Your Ass (Musical Recording)	Length	"118.613"^^<http://www.w3.org/2001/XMLSchema#float>	.
Tattoo My Name on Your Ass (Musical Recording)	Recorded by	Trost	.
Tattoo My Name on Your Ass (Musical Recording)	Release	Trost (Compact Disc Musical Release)	.
Tattoo My Name on Your Ass (Musical Recording)	is-a	Canonical Version	.
Tattoo My Name on Your Ass (Musical Recording)	is-a	Musical Recording	.
Tattoo My Name on Your Ass (Musical Recording)	is-a	Topic	.
Tattoo My Name on Your Ass (m/0l8swcw)	Recording	Tattoo My Name on Your Ass (Musical Recording)	.
Tattoo My Name on Your Ass (m/0l8swcw)	Release	Trost (Compact Disc Musical Release)	.
Tattoo My Name on Your Ass (m/0l8swcw)	Track #	"2"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo My Name on Your Ass (m/0l8swcw)	is-a	Release track	.
Tattoo My Name on Your Ass (m/0l8swcw)	is-a	Topic	.
Tattoo My Name on Your Ass (m/0ljm2h6)	Recording	Tattoo My Name on Your Ass (Canonical Version)	.
Tattoo My Name on Your Ass (m/0ljm2h6)	Release	Touched (Consumer product) #6	.
Tattoo My Name on Your Ass (m/0ljm2h6)	Track #	"4"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo My Name on Your Ass (m/0ljm2h6)	is-a	Release track	.
Tattoo My Name on Your Ass (m/0ljm2h6)	is-a	Topic	.
Tattoo Needle (Musical Recording)	Length	"311.0"^^<http://www.w3.org/2001/XMLSchema#float>	.
Tattoo Needle (Musical Recording)	Recorded by	FM	.
Tattoo Needle (Musical Recording)	Release	Dead Man's Shoes (Compact Disc Musical Release)	.
Tattoo Needle (Musical Recording)	is-a	Canonical Version	.
Tattoo Needle (Musical Recording)	is-a	Musical Recording	.
Tattoo Needle (Musical Recording)	is-a	Topic	.
Tattoo Needle (m/0mfrx6q)	Recording	Tattoo Needle (Musical Recording)	.
Tattoo Needle (m/0mfrx6q)	Release	Dead Man's Shoes (Compact Disc Musical Release)	.
Tattoo Needle (m/0mfrx6q)	Track #	"8"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Needle (m/0mfrx6q)	is-a	Release track	.
Tattoo Needle (m/0mfrx6q)	is-a	Topic	.
Tattoo Nightmares	Air date of first episode	"2012-10-16"^^<http://www.w3.org/2001/XMLSchema#date>	.
Tattoo Nightmares	Genre	Reality television	.
Tattoo Nightmares	is-a	TV Program	.
Tattoo Nightmares	is-a	Topic	.
Tattoo Nightmares - Season 1	From	"2012-10-16"^^<http://www.w3.org/2001/XMLSchema#date>	.
Tattoo Nightmares - Season 1	Season number	"1"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Nightmares - Season 1	Series	Tattoo Nightmares	.
Tattoo Nightmares - Season 1	is-a	TV Season	.
Tattoo Nightmares - Season 1	is-a	Topic	.
Tattoo Nightmares - Season 2	From	"2013-05-28"^^<http://www.w3.org/2001/XMLSchema#date>	.
Tattoo Nightmares - Season 2	Season number	"2"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Nightmares - Season 2	Series	Tattoo Nightmares	.
Tattoo Nightmares - Season 2	is-a	TV Season	.
Tattoo Nightmares - Season 2	is-a	Topic	.
Tattoo Nightmares - Season 3	From	"2014-02-25"^^<http://www.w3.org/2001/XMLSchema#date>	.
Tattoo Nightmares - Season 3	Season number	"3"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Nightmares - Season 3	Series	Tattoo Nightmares	.
Tattoo Odyssey	Episode number	"5"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Odyssey	Original air date	"2010-09-26"^^<http://www.w3.org/2001/XMLSchema#date>	.
Tattoo Odyssey	Season number	"2010"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Odyssey	Series	Smithsonian Channel Documentaries	.
Tattoo Parlor	Length	"74.0"^^<http://www.w3.org/2001/XMLSchema#float>	.
Tattoo Parlor	Recorded by	Brian Tyler	.
Tattoo Parlor	Release	The Final Cut (Consumer product) #16	.
Tattoo Parlor	Release	The Final Cut (Consumer product) #55	.
Tattoo Parlor	is-a	Canonical Version	.
Tattoo Parlor	is-a	Musical Recording	.
Tattoo Parlor	is-a	Topic	.
Tattoo Parlor (m/0lkcztw)	Recording	Tattoo Parlor	.
Tattoo Parlor (m/0lkcztw)	Release	The Final Cut (Consumer product) #16	.
Tattoo Parlor (m/0lkcztw)	Track #	"13"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Parlor (m/0lkcztw)	is-a	Release track	.
Tattoo Parlor (m/0lkcztw)	is-a	Topic	.
Tattoo Parlor (m/0mlnpmk)	Recording	Tattoo Parlor	.
Tattoo Parlor (m/0mlnpmk)	Release	The Final Cut (Consumer product) #55	.
Tattoo Parlor (m/0mlnpmk)	Track #	"13"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Parlor (m/0mlnpmk)	is-a	Release track	.
Tattoo Parlor (m/0mlnpmk)	is-a	Topic	.
Tattoo Parlor Worker	Gender	Male	.
Tattoo Parlor Worker	is-a	Fictional Character	.
Tattoo Parlor Worker	is-a	Film character	.
Tattoo Parlor Worker	is-a	Topic	.
Tattoo Rattlesnake	Episode number	"10"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Rattlesnake	Original air date	"2009-04-08"^^<http://www.w3.org/2001/XMLSchema#date>	.
Tattoo Rattlesnake	Previous episode	Racoon Hunting	.
Tattoo Rattlesnake	Season	Billy the Exterminator - Season 1	.
Tattoo Rattlesnake	Season number	"1"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Rattlesnake	Series	The Exterminators	.
Tattoo Rattlesnake	TVRage Episode ID	"1064797404"	.
Tattoo Rattlesnake	is-a	TV Episode	.
Tattoo Rattlesnake	is-a	Topic	.
Tattoo Records	is-a	Business Operation	.
Tattoo Records	is-a	Organisation	.
Tattoo Records	is-a	Record label	.
Tattoo Records	is-a	Topic	.
Tattoo Removal (Musical Recording)	Length	"187.0"^^<http://www.w3.org/2001/XMLSchema#float>	.
Tattoo Removal (Musical Recording)	Recorded by	N.I.M.B.Y.	.
Tattoo Removal (Musical Recording)	Release	Songs for Adults (Compact Disc Musical Release)	.
Tattoo Removal (Musical Recording)	is-a	Canonical Version	.
Tattoo Removal (Musical Recording)	is-a	Musical Recording	.
Tattoo Removal (Musical Recording)	is-a	Topic	.
Tattoo Removal (m/0mqxm11)	Recording	Tattoo Removal (Musical Recording)	.
Tattoo Removal (m/0mqxm11)	Release	Songs for Adults (Compact Disc Musical Release)	.
Tattoo Removal (m/0mqxm11)	Track #	"7"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Removal (m/0mqxm11)	is-a	Release track	.
Tattoo Removal (m/0mqxm11)	is-a	Topic	.
Tattoo Rescue	Air date of first episode	"2012-09-30"^^<http://www.w3.org/2001/XMLSchema#date>	.
Tattoo Rescue	Genre	Documentary	.
Tattoo Rescue	is-a	TV Program	.
Tattoo Rescue	is-a	Topic	.
Tattoo Rescue - Season 1	From	"2012-09-30"^^<http://www.w3.org/2001/XMLSchema#date>	.
Tattoo Rescue - Season 1	Season number	"1"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Rescue - Season 1	Series	Tattoo Rescue	.
Tattoo Rescue - Season 1	is-a	TV Season	.
Tattoo Rescue - Season 1	is-a	Topic	.
Tattoo Rock (Musical Recording)	Recorded by	Mystery Blue	.
Tattoo Rock (Musical Recording)	Release	Spirit of Your Song (Musical Release)	.
Tattoo Rock (Musical Recording)	is-a	Canonical Version	.
Tattoo Rock (Musical Recording)	is-a	Musical Recording	.
Tattoo Rock (Musical Recording)	is-a	Topic	.
Tattoo Rock (m/0llvd7c)	Recording	Tattoo Rock (Musical Recording)	.
Tattoo Rock (m/0llvd7c)	Release	Spirit of Your Song (Musical Release)	.
Tattoo Rock (m/0llvd7c)	Track #	"3"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Rock (m/0llvd7c)	is-a	Release track	.
Tattoo Rock (m/0llvd7c)	is-a	Topic	.
Tattoo Rodeo	is-a	Musical Artist	.
Tattoo Rodeo	is-a	Topic	.
Tattoo Rose (Canonical Version)	Length	"196.653"^^<http://www.w3.org/2001/XMLSchema#float>	.
Tattoo Rose (Canonical Version)	Recorded by	Andy Griggs	.
Tattoo Rose (Canonical Version)	is-a	Canonical Version	.
Tattoo Rose (Canonical Version)	is-a	Musical Recording	.
Tattoo Rose (Canonical Version)	is-a	Topic	.
Tattoo Rose (m/0vd2cml)	Recording	Tattoo Rose (Canonical Version)	.
Tattoo Rose (m/0vd2cml)	Release	The Good Life (Compact Disc Musical Release) #281	.
Tattoo Rose (m/0vd2cml)	Track #	"1"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Rose (m/0vd2cml)	is-a	Release track	.
Tattoo Rose (m/0vd2cml)	is-a	Topic	.
Tattoo Salonen	Air date of first episode	"2012-01-16"^^<http://www.w3.org/2001/XMLSchema#date>	.
Tattoo Salonen	is-a	TV Program	.
Tattoo Salonen	is-a	Topic	.
Tattoo Salonen - Season 0	From	"2013-03-18"^^<http://www.w3.org/2001/XMLSchema#date>	.
Tattoo Salonen - Season 0	Season number	"0"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Salonen - Season 0	Series	Tattoo Salonen	.
Tattoo Salonen - Season 0	is-a	TV Season	.
Tattoo Salonen - Season 0	is-a	Topic	.
Tattoo Salonen - Season 1	From	"2012-01-16"^^<http://www.w3.org/2001/XMLSchema#date>	.
Tattoo Salonen - Season 1	Season number	"1"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Salonen - Season 1	Series	Tattoo Salonen	.
Tattoo Salonen - Season 1	is-a	TV Season	.
Tattoo Salonen - Season 1	is-a	Topic	.
Tattoo Salonen - Season 2	From	"2013-03-18"^^<http://www.w3.org/2001/XMLSchema#date>	.
Tattoo Salonen - Season 2	Season number	"2"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Salonen - Season 2	Series	Tattoo Salonen	.
Tattoo Salonen - Season 2	is-a	TV Season	.
Tattoo Salonen - Season 2	is-a	Topic	.
Tattoo Salonen - Season 3	From	"2014-01-27"^^<http://www.w3.org/2001/XMLSchema#date>	.
Tattoo Salonen - Season 3	Season number	"3"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Salonen - Season 3	Series	Tattoo Salonen	.
Tattoo Secrets	Episode number	"4"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Secrets	Original air date	"2013-06-11"^^<http://www.w3.org/2001/XMLSchema#date>	.
Tattoo Secrets	Season	Tattoo Nightmares - Season 2	.
Tattoo Secrets	Season number	"2"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Secrets	Series	Tattoo Nightmares	.
Tattoo Secrets	is-a	TV Episode	.
Tattoo Secrets	is-a	Topic	.
Tattoo Shop Riff (Musical Recording)	Length	"181.24"^^<http://www.w3.org/2001/XMLSchema#float>	.
Tattoo Shop Riff (Musical Recording)	Recorded by	Nunchukka Superfly	.
Tattoo Shop Riff (Musical Recording)	Release	III (Consumer product) #387	.
Tattoo Shop Riff (Musical Recording)	is-a	Canonical Version	.
Tattoo Shop Riff (Musical Recording)	is-a	Musical Recording	.
Tattoo Shop Riff (Musical Recording)	is-a	Topic	.
Tattoo Shop Riff (m/0lr7pwp)	Recording	Tattoo Shop Riff (Musical Recording)	.
Tattoo Shop Riff (m/0lr7pwp)	Release	III (Consumer product) #387	.
Tattoo Shop Riff (m/0lr7pwp)	Track #	"4"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Shop Riff (m/0lr7pwp)	is-a	Release track	.
Tattoo Shop Riff (m/0lr7pwp)	is-a	Topic	.
Tattoo Shop Tochter	Episode number	"4"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Shop Tochter	Original air date	"2008-11-28"^^<http://www.w3.org/2001/XMLSchema#date>	.
Tattoo Shop Tochter	Season	Ladykracher - Season 4	.
Tattoo Shop Tochter	Season number	"4"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Shop Tochter	Series	Ladykracher	.
Tattoo Shop Tochter	is-a	TV Episode	.
Tattoo Shop Tochter	is-a	Topic	.
Tattoo Snafu	Episode number	"35"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattoo Snafu	Original air date	"1993-11-12"^^<http://www.w3.org/2001/XMLSchema#date>	.
Tattoo Snafu	Previous episode	Bad Woman Steals Goodman	.
Tattoo Snafu	Season	Where in the World is Carmen Sandiego? - Season 3	.
